	tweet	label
12236	سعوديات_نطلب_اسقاط_الولايه1051 في حال سقطت الولاية من يُسقط قول الله في القرآن ( الرجال قوامون على النساء ) من يُسقط قول النبي صل الله عليه وسلم في الصحيح ( لا تسافر امرأة إلا مع ذي محرم ) أم أن حُجج السابقين ستتكرر : (ائْتِ بِقُرْآنٍ غَيْرِ هَذَا أَوْ بَدِّلْهُ...)	NEG
12237	#سعوديات_نطلب_اسقاط_الولايه1051 تكفه يامبس فرحنا واسقطها تعبنا من الخيبه بكل مره اسقطها اسقط الله من عاداك ومن مع الولايه	POS
12238	العدد بسيط مع إسقاط الولايه حيكثر عدد المتهربين من المسئوليه ويزيد الطين بله	NEG
12239	-سعوديات مع اسقاط الولايه-	POS
12240	اتفق معك ، لكن أوافق على جعلها قائمة إلى أن تأخذ المرأة اهم حقوقها و هي الحرية ( إسقاط الولاية ) و (حمايتها من العنف الأسري ) . و المساواة بالفرص الوظيفية والعمل في جميع التخصصات حتى العسكرية . مع كفالة حقوقها اثناء الحمل والولادة و فترة رعاية الطفل . عندها نستطيع إسقاط المهر ..	POS
12241	اولا انا مع اسقاط الولاية ثانيا انتي تقولي طلقها يعني ولايته انتهت بالتطليق	POS
12242	انا مع المساواة بين الجنسين في كل شي ، مساواه في التوظيف، في الرواتب، في المناصف، في الحقوق مثل قيادة السيارة و السفر و اسقاط الولاية. لكن ضد حرب الجنسين و التناقض و كل طرف يفرد عضلاته، يا جماعه ترى مو داخلين حرب .	POS
12243	انا ضد إسقاط الولاية لأن الشعب جاهل وغير واعي ومتعصب ورح تصير مشاكل كثيرة بسبب الإسقاط ما رأيكم بهذا المنطق؟ نفس المنطق يستخدم حين يطالب أحد بالديمقراطية والتمثيل السياسي 1-منطق سليم 2-منطق غير سليم ، انا مع إسقاط الولاية ومع الديمقراطية 3-سليم في الديمقراطية فقط 4-مافي علاقة	NEG
12244	الله وكيلتس حره اعرف ولد ابوه ماطلع له شهادة ميلاد من ولد الى من وصل عمره 13 سنه وكان بدون والام مالها اي قدره ع اي شي اتمنى مع اسقاط الولايه الاهليه للام الارمله والمطلقه وحتى المتزوجه الاحقيه مع الاب في ثبوتات الصغار اتمنى	POS
12245	انتم تدافعون عن هؤلاء النساء اللاتي يردن السفور و الانحلال و خلع الحجاب و إسقاط الولاية و التبرج. ماذا تقولون يوم الحساب؟ مع اني معكم ان آل سعود ظلمة و يستحقون السقوط لكن لايجوز ان ندافع عن من يريد العلمانية. شكراً لكم https://twitter.com/hw_saudiwomen/status/1132804964349358080 …	NEG
12246	مع اسقاط الولاية أو لا وذكر السبب — مع الاسقاط .. لأنه قانون غير منطقي https://curiouscat.me/olev9three/post/886844428?t=1558998258 …	POS
12247	انا مع اسقاط الولايه لحالات التعنيف والاذلال الموجوده.. لكن ضد تفصيخ العبايه بدعوى الحريه	POS
12248	"الدكتور متناقض مع احترامي.الولاية لها دخل كبير بالظلم الواقع على النساء؛ لأنه لولاها لما رضخت تحت رأي ظالم مكسورةالجناح. لا يعني اسقاط الولاية منع الظلم تماما.ولن يغير اسقاطها من تعامل المرأة مع اهلها ان كانوا جيدين؛لأن الإنسان يحسن لمن يعامله بالحسنى.لكن اسقاطها يحمي""معظم""="	POS
12249	لقلبي وجهك بس نتابعها من سنين ماعمرها سبت الحكومه دايم مع الوطن يقالك بتخوفينها الحين وبعدين اسمعيني كلنا مع إسقاط الولايه عشان البنات الي تنتهي محكوميتهم يطلعون عشان المطلقات وبنات دور الرعايه شي اكبر منك لانك واضح انك ماتدرين وين ربي حاطك	POS
12250	اكيييد ووالله اعرف كثيييير ناس سواء ناس مقربين او ناس من تويتر معنفين ومابيدهم يسوو شي ونا هنا مع اسقاط الولاية .. بس واضح يتكلم عن المدلعات والي يثيرو ضجة على ايش يستغلو الوضع انو اوووه احنا كمان معنفات ونبغى نسقط الولاية عشان محد يقلها سوي كدا ولا تسوي كدا ..	POS
12251	هذي المشكلة هذي كيف تتحمل مسؤولية ومن صرف عليها وجعلها مرفهة الا من يطلبن اسقاط ولايته ثم لو سقطت الولاية عن هذه وامثالها ماذا سيكون مصيرها ضعف ايمان وسطحية وركون للتوافه مع اما قلة مال او كثرة مال النتيجة ضياع	NEG
12252	"اسقاط الولايه مو ""هبه"" شي طبيعي جدا ومو طبيعي اللي يشوفه غلط، مو لازم الشخص يكون يعاني عشان يكون مع اسقاط الولاية. ما اتخيل انسانك عاقلة عمرها ٢١ على ابسط الاشياء لازم توقيع عشان تقدر تنتهي من شي، غير عن اللي يستلعن وسالب منها حقوقها والولاية تساعده على انه يسلب حقوقها منها."	POS
12253	رفعت بلاغ ل #كلنا_أمن ، والله يعين على روحة الشرطة في هالحر مع ضيق الوقت لتفعيل الشكوى. خل الأمن ياخذ مجراه ويتحمل كل شخص نتيجة عمله جنت على نفسها براقش #غبيات_اسقاط_الولاية c u أنتو ومحرضاتكم،إذا هم في #السعوديةpic.twitter.com/c50U0dC28I	NEG
12254	عمليها اني مع إسقاط الولايه	POS
12255	انا مع اسقاط الولايه والنسويات https://twitter.com/hms_sss/status/1132146385850175489 …	POS
12256	ياحمار يامختلف اقولك ابوي الله يرحمه ولو هو عايش برضو بيصير مع اسقاط الولايه لانه واعي وان الولايه مالها بالدين الولايه تعني اني مسؤوله عن نفسي فقط وتراك انت اللي مفلس ولا شدخل الولايه بموضوع الصحوه ياهابط !	POS
12257	لاتمكين للمراة مع الولاية #سعوديات_نطلب_اسقاط_الولايه1048	POS
12258	يبحث عن مقظع يتناسب مع اجندته لاجل اسقاط الولايه الا تعرف ياهذا ان هناك عنف كثير واقسى ضد النساء في الغرب الذي اسقط الولاية الا تعرف انه بالهند تموت الاف النساء من اجل المهر اسقط ولايتك عن ابنتك فلا احد يحاسبك ولكن لاتستغل مقاطع وتعمم على الرجال	NEG
12259	"مع اشد الاعتذار لك لأن الكلام الوارد لك غير مقبول لكن لازم تعرفين ان اسقاط الولاية والمطالبة فيها أمر ""مستفز"" وهو ليس حق بس المطالبة فيه اعتداء على نصوص قرآنية ثابتة من ثوابت الدين"	NEG
12260	"من فترة نشرت هذا الفيديو في صفحتي و قلت "" حقوقي في #السعودية مكفولة "" ، نعم هناك طفرة كبيرة في ملف #حقوق_المرأة لدينا و هذه حقيقة ، و مش خطأ اننا نطالب بالمزيد من الحقوق هذا حق مشروع لنا .. هل أنا مع #اسقاط_الولاية ؟ نعم أنا مع اسقاط الولاية https://twitter.com/sukinameshekhis/status/1105785201043611648?s=21 …"	POS
